property_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type
2027,House,Entire home/apt,4,1,1,2,Real Bed
2028,House,Private room,4,1,1,3,Real Bed
2029,House,Entire home/apt,4,1,1,3,Real Bed
2030,House,Entire home/apt,4,1,1,2,Real Bed
2031,House,Entire home/apt,5,1,3,3,Real Bed
2032,House,Entire home/apt,3,1,2,2,Real Bed
2033,House,Entire home/apt,5,1,3,3,Real Bed
2034,House,Entire home/apt,5,2,4,3,Real Bed
2035,Other,Private room,2,1,1,1,Real Bed
2036,House,Entire home/apt,4,1,2,3,Real Bed
2037,House,Entire home/apt,10,3,4,5,Real Bed
2038,House,Private room,2,1,1,1,Real Bed
2039,House,Private room,2,1,1,2,Real Bed
2040,House,Private room,2,1,1,1,Real Bed
2041,Townhouse,Private room,2,1,1,1,Pull-out Sofa
2042,House,Private room,2,1,1,1,Real Bed
2043,House,Private room,2,1,1,1,Real Bed
2044,House,Private room,1,1,1,1,Real Bed
2045,House,Private room,2,1,1,1,Real Bed
2046,House,Private room,2,1,1,1,Real Bed
2047,House,Entire home/apt,4,1,2,2,Real Bed
2048,House,Entire home/apt,7,1,2,3,Real Bed
2049,House,Entire home/apt,4,,2,4,Real Bed
2050,Apartment,Entire home/apt,1,1,1,1,Real Bed
2051,House,Private room,2,1,1,1,Real Bed
2052,House,Private room,2,1.5,1,1,Real Bed
2053,Townhouse,Private room,2,1,1,1,Real Bed
2054,House,Entire home/apt,10,2,3,3,Real Bed
2055,Apartment,Entire home/apt,2,1,0,1,Real Bed
2056,Camper/RV,Entire home/apt,4,1,0,2,Real Bed
2057,House,Entire home/apt,6,2.5,3,3,Real Bed
2058,House,Entire home/apt,9,4,5,5,Real Bed
2059,House,Entire home/apt,4,1.5,2,3,Real Bed
2060,House,Entire home/apt,4,2,1,2,Real Bed
2061,House,Private room,2,1,1,2,Real Bed
2062,Apartment,Private room,2,1,1,1,Real Bed
2063,House,Entire home/apt,7,1.5,3,4,Real Bed
2064,House,Private room,5,1.5,1,2,Real Bed
2065,Apartment,Entire home/apt,2,1,1,1,Real Bed
2066,House,Private room,2,1,1,1,Real Bed
2067,House,Private room,2,1.5,1,1,Real Bed
2068,House,Private room,2,1,1,1,Real Bed
2069,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed
2070,House,Private room,2,1,1,1,Real Bed
2071,House,Private room,2,1,1,1,Futon
2072,House,Private room,1,1,1,1,Real Bed
2073,House,Private room,2,1.5,1,1,Real Bed
2074,Apartment,Private room,1,1,1,1,Real Bed
2075,House,Private room,2,1,1,1,Real Bed
2076,House,Private room,3,2,1,2,Real Bed
2077,House,Private room,3,1,1,2,Real Bed
2078,House,Private room,6,1,1,4,Real Bed
2079,House,Private room,3,1,1,3,Real Bed
2080,House,Private room,2,1,1,1,Real Bed
2081,House,Private room,1,1,1,1,Real Bed
2082,Tent,Entire home/apt,4,0.5,1,2,Real Bed
2083,Townhouse,Entire home/apt,4,2,2,2,Real Bed
2084,House,Entire home/apt,2,1.5,1,1,Real Bed
2085,House,Entire home/apt,3,1,0,1,Real Bed
2086,Apartment,Entire home/apt,2,1,1,1,Real Bed
2087,Apartment,Entire home/apt,3,1,2,2,Real Bed
2088,Apartment,Entire home/apt,3,1,1,2,Real Bed
2089,Apartment,Entire home/apt,6,1,2,2,Real Bed
2090,Apartment,Entire home/apt,4,1,1,1,Real Bed
2091,Bungalow,Entire home/apt,2,1,0,1,Real Bed
2092,House,Entire home/apt,14,3,5,9,Real Bed
2093,House,Entire home/apt,6,2.5,3,4,Real Bed
2094,Tent,Entire home/apt,2,0.5,1,1,Airbed
2095,Apartment,Entire home/apt,2,1,1,2,Real Bed
2096,House,Private room,2,1,1,1,Real Bed
2097,House,Private room,2,,1,1,Real Bed
2098,House,Entire home/apt,8,2,3,5,Real Bed
2099,House,Entire home/apt,7,1,2,4,Real Bed
2100,House,Private room,2,1.5,1,1,Real Bed
2101,House,Entire home/apt,6,2,2,3,Real Bed
2102,House,Private room,2,1,1,1,Real Bed
2103,House,Shared room,1,1,1,1,Real Bed
2104,House,Private room,2,1,1,1,Real Bed
2105,Apartment,Shared room,2,1,1,2,Futon
2106,Apartment,Private room,1,1,1,1,Real Bed
2107,Apartment,Entire home/apt,6,2,2,2,Real Bed
2108,House,Entire home/apt,2,1,1,1,Real Bed
2109,House,Entire home/apt,3,1,1,1,Real Bed
2110,Apartment,Entire home/apt,3,1,1,1,Real Bed
2111,House,Private room,2,1,1,1,Real Bed
2112,House,Shared room,2,1,1,1,Real Bed
2113,House,Private room,2,1,1,1,Real Bed
2114,Townhouse,Private room,2,1,1,1,Real Bed
2115,Apartment,Entire home/apt,3,1,1,1,Real Bed
2116,Apartment,Entire home/apt,5,1,1,4,Real Bed
2117,House,Entire home/apt,3,1,1,2,Real Bed
2118,Apartment,Private room,3,1,1,1,Real Bed
2119,House,Entire home/apt,6,1,3,3,Real Bed
2120,House,Private room,1,1.5,1,1,Airbed
2121,House,Private room,2,1,1,1,Real Bed
2122,House,Private room,1,2.5,1,2,Real Bed
2123,House,Entire home/apt,5,1,2,2,Real Bed
2124,House,Private room,2,1,1,1,Real Bed
2125,Apartment,Entire home/apt,4,1,2,2,Real Bed
2126,House,Entire home/apt,4,2,1,1,Real Bed
2127,House,Entire home/apt,4,1,2,3,Real Bed
2128,House,Entire home/apt,4,1,2,2,Real Bed
2129,Bed & Breakfast,Private room,2,1,1,1,Real Bed
2130,Apartment,Entire home/apt,3,1,1,2,Real Bed
2131,Apartment,Entire home/apt,3,1,1,1,Real Bed
2132,Townhouse,Private room,2,1.5,1,1,Real Bed
2133,House,Entire home/apt,5,2.5,2,2,Real Bed
2134,Tent,Entire home/apt,2,0.5,1,1,Airbed
2135,House,Private room,1,1,1,1,Real Bed
2136,House,Private room,1,1,1,1,Airbed
2137,House,Entire home/apt,2,1,1,1,Real Bed
2138,Apartment,Entire home/apt,2,1,1,1,Real Bed
2139,Apartment,Private room,3,1,1,2,Real Bed
2140,Apartment,Entire home/apt,6,1,2,2,Real Bed
2141,House,Private room,2,1,1,1,Real Bed
2142,Apartment,Private room,2,1,1,1,Real Bed
2143,House,Private room,1,1,1,1,Airbed
2144,Townhouse,Private room,2,1,1,1,Real Bed
2145,Apartment,Entire home/apt,2,1,1,1,Real Bed
2146,House,Entire home/apt,4,1,1,3,Real Bed
2147,Apartment,Entire home/apt,5,1,2,3,Real Bed
2148,Bed & Breakfast,Private room,1,1,1,1,Real Bed
2149,House,Entire home/apt,5,1,1,2,Real Bed
2150,House,Entire home/apt,3,0.5,0,2,Real Bed
2151,Apartment,Shared room,1,1,1,1,Futon
2152,House,Private room,2,1,1,1,Real Bed
2153,House,Private room,3,1,1,2,Real Bed
2154,House,Private room,2,1,1,1,Real Bed
2155,Apartment,Entire home/apt,4,1,1,2,Real Bed
2156,House,Entire home/apt,12,3,4,6,Real Bed
2157,Bed & Breakfast,Private room,2,1,1,1,Real Bed
2158,Apartment,Entire home/apt,2,1,1,1,Real Bed
2159,House,Entire home/apt,5,2.5,3,3,Real Bed
2160,House,Private room,3,1,1,1,Real Bed
2161,Bed & Breakfast,Private room,2,1,1,1,Real Bed
2162,Bed & Breakfast,Entire home/apt,4,1,1,2,Real Bed
2163,House,Entire home/apt,3,1,1,1,Real Bed
2164,House,Entire home/apt,4,1,0,1,Real Bed
2165,House,Private room,2,1,1,1,Real Bed
2166,House,Private room,2,1,1,1,Real Bed
2167,Apartment,Entire home/apt,2,1,1,1,Real Bed
2168,House,Entire home/apt,2,1,1,1,Real Bed
2169,Townhouse,Private room,2,1,1,1,Real Bed
2170,House,Entire home/apt,6,1,3,3,Real Bed
2171,House,Private room,1,1,1,1,Real Bed
2172,Apartment,Entire home/apt,3,1,1,1,Real Bed
2173,Apartment,Entire home/apt,4,2,2,2,Real Bed
2174,Loft,Private room,2,1,1,1,Real Bed
2175,House,Entire home/apt,6,2,4,4,Real Bed
2176,Apartment,Entire home/apt,5,1,2,3,Real Bed
2177,House,Entire home/apt,8,2,3,4,Real Bed
2178,House,Private room,2,1,1,1,Real Bed
2179,House,Private room,6,1,1,1,Real Bed
2180,House,Private room,4,1,1,1,Real Bed
2181,House,Entire home/apt,4,2,3,2,Real Bed
2182,House,Entire home/apt,4,1,2,2,Real Bed
2183,House,Entire home/apt,6,3,3,3,Real Bed
2184,Apartment,Entire home/apt,2,1,1,1,Real Bed
2185,,Entire home/apt,4,1,2,2,Real Bed
2186,Apartment,Shared room,4,1,1,1,Couch
2187,House,Private room,2,2,1,1,Real Bed
2188,House,Private room,2,1,1,2,Real Bed
2189,Apartment,Shared room,2,1,1,1,Real Bed
2190,House,Private room,2,1,1,1,Real Bed
2191,Treehouse,Private room,2,1,1,1,Real Bed
2192,House,Shared room,2,1,1,1,Real Bed
2193,House,Private room,2,1,1,1,Real Bed
2194,House,Private room,2,1,1,1,Real Bed
2195,House,Entire home/apt,2,1,1,1,Real Bed
2196,House,Entire home/apt,14,2,2,3,Real Bed
2197,House,Private room,2,1,1,1,Real Bed
2198,House,Private room,2,1,1,1,Real Bed
2199,House,Private room,2,1,1,1,Real Bed
2200,House,Private room,2,1,1,1,Real Bed
2201,House,Private room,2,1,1,1,Real Bed
2202,House,Entire home/apt,12,3,4,4,Real Bed
2203,Camper/RV,Entire home/apt,2,0,0,2,Real Bed
2204,House,Private room,3,1,1,2,Real Bed
2205,House,Private room,2,1,1,1,Real Bed
2206,House,Private room,2,1,1,1,Real Bed
2207,House,Private room,2,1,1,1,Real Bed
2208,House,Private room,2,1,1,1,Real Bed
2209,House,Private room,2,1,1,1,Real Bed
2210,House,Private room,2,1,1,1,Real Bed
2211,House,Private room,1,1,1,1,Real Bed
2212,House,Private room,3,1,1,1,Real Bed
2213,Other,Entire home/apt,2,1,1,1,Real Bed
2214,House,Private room,2,1,1,1,Real Bed
2215,House,Private room,2,1,1,1,Real Bed
2216,Townhouse,Private room,2,1,1,1,Real Bed
2217,House,Entire home/apt,5,2.5,2,4,Real Bed
2218,House,Private room,3,1,1,1,Real Bed
2219,Apartment,Private room,2,1.5,1,1,Real Bed
2220,House,Private room,2,1.5,1,1,Real Bed
2221,House,Private room,2,1,1,1,Real Bed
2222,House,Private room,2,1,1,1,Real Bed
2223,Loft,Entire home/apt,2,1,0,1,Real Bed
2224,House,Entire home/apt,2,1,0,1,Real Bed
2225,Cabin,Entire home/apt,2,1,1,1,Real Bed
2226,Apartment,Entire home/apt,4,1,1,2,Real Bed
2227,Apartment,Entire home/apt,2,1,1,1,Real Bed
2228,House,Entire home/apt,6,1,2,3,Real Bed
2229,Apartment,Entire home/apt,3,1,1,1,Real Bed
2230,House,Private room,2,1.5,1,1,Real Bed
2231,House,Private room,2,1,1,1,Real Bed
2232,House,Entire home/apt,6,2.5,3,3,Real Bed
2233,House,Entire home/apt,10,2,3,5,Real Bed
2234,House,Entire home/apt,4,1,2,2,Real Bed
2235,House,Entire home/apt,9,2.5,3,6,Real Bed
2236,House,Entire home/apt,4,2,2,2,Real Bed
2237,Apartment,Entire home/apt,2,1,1,1,Real Bed
2238,House,Private room,2,1.5,1,1,Real Bed
2239,House,Entire home/apt,2,1,1,1,Real Bed
2240,House,Private room,2,1,1,1,Futon
2241,Apartment,Private room,3,1,1,1,Real Bed
2242,House,Entire home/apt,5,1,2,2,Real Bed
2243,House,Private room,2,1,1,1,Real Bed
2244,House,Private room,2,1,1,1,Real Bed
2245,House,Private room,2,1,1,1,Real Bed
2246,House,Private room,2,1.5,1,1,Real Bed
2247,House,Entire home/apt,6,1,3,4,Real Bed
2248,House,Entire home/apt,6,2,3,3,Real Bed
2249,House,Private room,1,1,1,1,Real Bed
2250,House,Entire home/apt,3,1,1,1,Real Bed
2251,Apartment,Entire home/apt,2,1,0,1,Real Bed
2252,House,Private room,1,2.5,1,1,Real Bed
2253,House,Entire home/apt,6,2.5,3,2,Real Bed
2254,House,Entire home/apt,6,2.5,3,2,Real Bed
2255,Cabin,Entire home/apt,3,1,1,2,Real Bed
2256,House,Private room,4,1.5,1,2,Real Bed
2257,Apartment,Entire home/apt,7,1,2,3,Real Bed
2258,House,Entire home/apt,4,1,2,2,Real Bed
2259,House,Private room,2,1,1,1,Real Bed
2260,Apartment,Private room,2,2,1,1,Real Bed
2261,Apartment,Entire home/apt,2,1,1,1,Real Bed
2262,Loft,Private room,2,1,1,1,Real Bed
2263,House,Entire home/apt,2,1,1,2,Real Bed
2264,House,Private room,2,1,1,1,Real Bed
2265,House,Entire home/apt,4,1.5,2,2,Real Bed
2266,House,Entire home/apt,6,1,3,4,Real Bed
2267,House,Entire home/apt,8,2,3,5,Real Bed
2268,House,Entire home/apt,4,1,1,2,Real Bed
2269,House,Private room,2,1.5,1,1,Real Bed
2270,House,Private room,2,1,1,1,Pull-out Sofa
2271,House,Entire home/apt,8,3,4,5,Real Bed
2272,House,Entire home/apt,2,1,1,1,Real Bed
2273,House,Private room,1,1,1,1,Futon
2274,House,Private room,2,1,1,1,Real Bed
2275,House,Private room,1,1,1,1,Real Bed
2276,House,Private room,2,1,1,1,Real Bed
2277,House,Private room,2,0,1,2,Real Bed
2278,House,Entire home/apt,4,1,1,1,Real Bed
2279,House,Private room,2,1,1,1,Real Bed
2280,House,Private room,2,1,1,1,Real Bed
2281,House,Private room,1,1,1,1,Real Bed
2282,House,Entire home/apt,7,3,3,3,Real Bed
2283,House,Entire home/apt,4,1.5,4,3,Real Bed
2284,House,Private room,1,1,1,1,Real Bed
2285,House,Private room,2,1.5,1,1,Real Bed
2286,Bed & Breakfast,Private room,3,2,1,2,Real Bed
2287,House,Private room,3,1,1,1,Real Bed
2288,House,Private room,2,1,1,1,Real Bed
2289,Apartment,Entire home/apt,3,1,0,1,Real Bed
2290,Apartment,Entire home/apt,5,1,1,3,Real Bed
2291,House,Entire home/apt,5,2,2,3,Real Bed
2292,Apartment,Entire home/apt,4,1,1,2,Real Bed
2293,Apartment,Entire home/apt,4,1,1,1,Real Bed
2294,Camper/RV,Entire home/apt,2,1,1,1,Real Bed
2295,Apartment,Entire home/apt,6,1,2,3,Real Bed
2296,House,Entire home/apt,2,1,1,1,Real Bed
2297,House,Entire home/apt,4,1.5,2,2,Real Bed
2298,Apartment,Private room,2,1.5,1,1,Futon
2299,House,Entire home/apt,6,2,3,3,Real Bed
2300,House,Entire home/apt,5,1.5,2,2,Real Bed
2301,Apartment,Entire home/apt,2,1,1,1,Real Bed
2302,House,Entire home/apt,6,1,2,2,Real Bed
2303,House,Private room,2,1,1,1,Real Bed
2304,Apartment,Entire home/apt,2,1.5,1,1,Real Bed
2305,House,Private room,2,1,1,1,Pull-out Sofa
2306,Bed & Breakfast,Private room,2,1,1,1,Real Bed
2307,House,Entire home/apt,3,,1,2,Real Bed
2308,Apartment,Entire home/apt,6,1,2,3,Real Bed
2309,House,Entire home/apt,2,1,1,2,Real Bed
2310,Apartment,Private room,2,1,1,1,Real Bed
2311,House,Private room,2,1,1,1,Real Bed
2312,Apartment,Entire home/apt,4,1,2,3,Real Bed
2313,House,Private room,2,1,1,1,Real Bed
2314,House,Entire home/apt,4,1,2,2,Real Bed
2315,House,Private room,2,1,1,1,Real Bed
2316,House,Private room,2,1,1,1,Real Bed
2317,House,Private room,2,1,1,1,Real Bed
2318,Apartment,Entire home/apt,3,1,1,1,Real Bed
2319,Bed & Breakfast,Private room,2,1,1,1,Real Bed
2320,House,Private room,2,1,1,1,Real Bed
2321,House,Entire home/apt,4,2,2,1,Real Bed
2322,Apartment,Entire home/apt,2,1,0,1,Real Bed
2323,House,Entire home/apt,2,1,1,1,Real Bed
2324,House,Entire home/apt,6,2,3,3,Real Bed
2325,House,Entire home/apt,6,2.5,2,3,Real Bed
2326,House,Private room,2,1,1,1,Real Bed
2327,House,Private room,3,1,1,2,Real Bed
2328,House,Private room,2,1,1,1,Real Bed
2329,House,Private room,2,1,1,1,Real Bed
2330,House,Private room,2,1,1,1,Real Bed
2331,House,Entire home/apt,2,1,0,1,Real Bed
2332,House,Entire home/apt,6,2,3,4,Real Bed
2333,Apartment,Private room,2,1,1,1,Real Bed
2334,House,Private room,2,1,1,1,Real Bed
2335,House,Private room,2,1,1,1,Real Bed
2336,Apartment,Entire home/apt,4,1,2,2,Real Bed
2337,Apartment,Entire home/apt,2,1,1,1,Real Bed
2338,House,Entire home/apt,5,1,2,2,Real Bed
2339,House,Private room,2,1,1,1,Real Bed
2340,House,Private room,2,1,1,1,Real Bed
2341,House,Entire home/apt,4,1,1,2,Real Bed
2342,House,Entire home/apt,5,2,2,3,Real Bed
2343,Apartment,Entire home/apt,3,1,0,2,Real Bed
2344,Apartment,Entire home/apt,2,1,0,1,Real Bed
2345,House,Entire home/apt,8,1.5,4,4,Real Bed
2346,House,Entire home/apt,5,2,3,3,Real Bed
2347,Apartment,Entire home/apt,2,1,1,1,Real Bed
2348,House,Private room,4,1,1,3,Real Bed
2349,House,Private room,4,1,1,2,Real Bed
2350,Apartment,Entire home/apt,5,1,1,1,Real Bed
2351,House,Entire home/apt,3,1,0,1,Real Bed
2352,House,Entire home/apt,4,1,1,1,Real Bed
2353,House,Entire home/apt,7,1,2,5,Real Bed
2354,House,Entire home/apt,8,1,1,3,Real Bed
2355,House,Private room,4,1.5,1,4,Real Bed
2356,House,Private room,2,1,1,1,Real Bed
2357,House,Entire home/apt,4,1,2,2,Real Bed
2358,Apartment,Entire home/apt,2,1,1,1,Real Bed
2359,House,Private room,2,1,1,1,Real Bed
2360,House,Private room,2,1,1,2,Real Bed
2361,House,Entire home/apt,7,3.5,3,5,Real Bed
2362,House,Entire home/apt,4,1,1,2,Real Bed
2363,House,Private room,2,1,1,1,Real Bed
2364,House,Entire home/apt,8,2,4,5,Real Bed
2365,House,Entire home/apt,8,2,3,3,Real Bed
2366,Apartment,Entire home/apt,2,1,0,1,Real Bed
2367,House,Private room,2,1.5,1,1,Real Bed
2368,House,Private room,2,1,1,1,Real Bed
2369,House,Private room,2,1,1,1,Real Bed
2370,House,Private room,2,1.5,1,1,Real Bed
2371,House,Entire home/apt,2,1,1,1,Real Bed
2372,Townhouse,Entire home/apt,3,1.5,2,2,Real Bed
2373,Apartment,Entire home/apt,2,1,1,1,Real Bed
2374,Apartment,Entire home/apt,2,1,1,1,Real Bed
2375,Apartment,Entire home/apt,4,1,2,2,Real Bed
2376,House,Private room,2,1,1,1,Real Bed
2377,Apartment,Entire home/apt,4,1,2,2,Real Bed
2378,House,Entire home/apt,4,1.5,1,1,Real Bed
2379,House,Entire home/apt,3,1,1,2,Real Bed
2380,House,Entire home/apt,3,1,1,2,Real Bed
2381,House,Entire home/apt,3,1,0,2,Real Bed
2382,House,Private room,2,1,1,1,Real Bed
2383,House,Private room,2,1,1,1,Real Bed
2384,Apartment,Private room,2,1,1,1,Real Bed
2385,House,Private room,1,1.5,1,1,Real Bed
2386,House,Entire home/apt,6,2.5,2,3,Real Bed
2387,House,Entire home/apt,4,1,0,2,Real Bed
2388,House,Private room,2,2.5,1,1,Real Bed
2389,House,Private room,2,1,1,1,Real Bed
2390,Apartment,Entire home/apt,3,1,1,1,Real Bed
2391,House,Entire home/apt,2,1,0,1,Real Bed
2392,House,Private room,2,1.5,1,1,Real Bed
2393,House,Entire home/apt,5,1,2,3,Real Bed
2394,Apartment,Entire home/apt,3,1,2,2,Real Bed
2395,House,Private room,3,1,1,2,Real Bed
2396,House,Private room,2,1,1,1,Real Bed
2397,Apartment,Entire home/apt,4,1,2,2,Real Bed
2398,Apartment,Private room,2,1,1,1,Real Bed
2399,House,Private room,2,1,1,1,Real Bed
2400,House,Private room,1,1,1,1,Real Bed
2401,Apartment,Private room,2,1,1,1,Real Bed
2402,House,Entire home/apt,8,2,4,4,Real Bed
2403,Apartment,Entire home/apt,5,1,2,2,Real Bed
2404,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa
2405,House,Entire home/apt,2,1,1,1,Real Bed
2406,Apartment,Shared room,1,1,1,1,Futon
2407,Apartment,Shared room,1,1,1,1,Futon
2408,House,Private room,2,1,1,1,Real Bed
2409,House,Private room,2,,1,1,Real Bed
2410,Tent,Private room,1,0,1,1,Airbed
2411,Apartment,Entire home/apt,5,1,1,3,Real Bed
2412,House,Private room,2,1,1,1,Real Bed
2413,House,Private room,4,1,1,2,Futon
2414,Apartment,Entire home/apt,4,1,1,2,Real Bed
2415,Apartment,Entire home/apt,4,2,2,3,Real Bed
2416,House,Entire home/apt,2,1,1,1,Real Bed
2417,Apartment,Entire home/apt,3,1,1,2,Airbed
2418,House,Private room,3,1,1,2,Real Bed
2419,House,Entire home/apt,8,1,3,3,Real Bed
2420,Apartment,Private room,1,1,1,1,Real Bed
2421,Camper/RV,Entire home/apt,3,1,1,1,Real Bed
2422,House,Private room,3,1,1,1,Real Bed
2423,Apartment,Private room,2,2,1,2,Real Bed
2424,Apartment,Entire home/apt,8,2,3,3,Real Bed
2425,House,Entire home/apt,2,1,1,1,Real Bed
2426,Apartment,Entire home/apt,6,1,2,2,Real Bed
2427,Apartment,Entire home/apt,4,1,1,2,Real Bed
2428,Apartment,Entire home/apt,4,1,1,1,Real Bed
2429,Condominium,Private room,2,1,1,1,Real Bed
2430,House,Shared room,1,1,1,1,Couch
2431,House,Private room,2,1,1,1,Real Bed
2432,Other,Entire home/apt,2,1,1,1,Real Bed
2433,House,Private room,2,,1,1,Real Bed
2434,House,Entire home/apt,3,1,0,1,Real Bed
2435,House,Entire home/apt,4,1,2,2,Real Bed
2436,Apartment,Entire home/apt,4,1,1,1,Real Bed
2437,Apartment,Entire home/apt,2,1,0,1,Real Bed
2438,House,Private room,4,,1,2,Real Bed
2439,Apartment,Shared room,3,1,1,2,Pull-out Sofa
2440,Apartment,Entire home/apt,2,1,1,1,Real Bed
2441,Apartment,Entire home/apt,4,1,2,2,Real Bed
2442,House,Entire home/apt,6,1,2,3,Real Bed
2443,House,Private room,2,1,1,1,Real Bed
2444,House,Private room,1,1,1,1,Real Bed
2445,House,Private room,1,2.5,1,1,Real Bed
2446,Bed & Breakfast,Private room,2,1,1,1,Real Bed
2447,House,Private room,3,1,1,1,Real Bed
2448,House,Private room,1,1,1,1,Real Bed
2449,House,Private room,2,2,1,1,Real Bed
2450,House,Private room,2,1,1,1,Real Bed
2451,House,Private room,2,1,1,1,Real Bed
2452,House,Private room,1,1,1,1,Real Bed
2453,House,Private room,2,1,1,1,Real Bed
2454,House,Private room,2,2,1,2,Real Bed
2455,House,Entire home/apt,2,1,1,1,Real Bed
2456,House,Entire home/apt,2,1,1,1,Real Bed
2457,House,Entire home/apt,3,1,1,1,Real Bed
2458,House,Entire home/apt,4,1,1,2,Real Bed
2459,House,Entire home/apt,8,2,4,6,Real Bed
2460,Apartment,Entire home/apt,6,1,2,4,Real Bed
2461,Apartment,Entire home/apt,2,1,0,1,Real Bed
2462,Apartment,Private room,2,1,1,1,Real Bed
2463,House,Private room,2,1,1,1,Real Bed
2464,Apartment,Entire home/apt,6,1,2,3,Real Bed
2465,Apartment,Entire home/apt,3,1,2,3,Real Bed
2466,House,Private room,2,1,1,1,Real Bed
2467,House,Private room,1,1.5,1,1,Real Bed
2468,Apartment,Entire home/apt,3,1,1,1,Real Bed
2469,House,Entire home/apt,4,1,1,2,Real Bed
2470,House,Private room,1,1,1,1,Real Bed
2471,Apartment,Entire home/apt,3,1,1,2,Real Bed
2472,House,Entire home/apt,8,2.5,3,3,Real Bed
2473,House,Entire home/apt,4,1,2,1,Real Bed
2474,Apartment,Entire home/apt,6,1,1,2,Real Bed
2475,House,Entire home/apt,8,1,3,4,Real Bed
2476,House,Private room,4,1,1,2,Real Bed
2477,House,Entire home/apt,3,1,1,1,Real Bed
2478,House,Private room,2,1,1,1,Real Bed
2479,House,Private room,1,1,1,1,Real Bed
2480,Apartment,Entire home/apt,2,1,1,2,Real Bed
2481,Apartment,Entire home/apt,3,1,1,1,Real Bed
2482,House,Private room,1,1,1,1,Pull-out Sofa
2483,House,Entire home/apt,4,1,2,2,Real Bed
2484,House,Private room,1,1,1,1,Real Bed
2485,House,Entire home/apt,4,2,2,2,Real Bed
2486,Apartment,Entire home/apt,3,1,1,2,Real Bed
2487,House,Entire home/apt,4,1,1,4,Real Bed
2488,House,Private room,1,2,1,1,Real Bed
2489,House,Entire home/apt,4,1,1,2,Real Bed
2490,House,Private room,3,1,1,2,Real Bed
2491,House,Private room,2,1,1,1,Real Bed
2492,House,Entire home/apt,4,1,2,1,Real Bed
2493,House,Private room,2,1,1,1,Real Bed
2494,House,Private room,2,1,1,1,Real Bed
2495,House,Private room,1,1.5,1,1,Real Bed
2496,House,Private room,2,2,1,1,Real Bed
2497,Apartment,Entire home/apt,2,1,1,1,Real Bed
2498,Other,Entire home/apt,3,0.5,0,2,Real Bed
2499,Other,Entire home/apt,2,1,0,2,Real Bed
2500,House,Entire home/apt,8,3,3,3,Real Bed
2501,House,Private room,2,1,1,1,Real Bed
2502,House,Private room,2,1,1,1,Real Bed
2503,House,Private room,4,1,1,1,Real Bed
2504,House,Private room,1,1,1,1,Real Bed
2505,House,Entire home/apt,6,2,3,3,Real Bed
2506,House,Private room,2,2,1,2,Real Bed
2507,House,Entire home/apt,4,1.5,2,2,Real Bed
2508,House,Entire home/apt,2,1,0,1,Real Bed
2509,House,Private room,2,1,1,1,Pull-out Sofa
2510,House,Entire home/apt,5,1,2,3,Real Bed
2511,Apartment,Entire home/apt,3,1,1,2,Real Bed
2512,House,Private room,2,1,1,1,Real Bed
2513,Apartment,Entire home/apt,2,1,1,1,Futon
2514,House,Private room,2,1,1,1,Real Bed
2515,Apartment,Entire home/apt,3,1,1,2,Real Bed
2516,House,Entire home/apt,8,3.5,4,5,Real Bed
2517,Apartment,Entire home/apt,4,1,1,2,Real Bed
2518,House,Private room,1,1.5,1,1,Real Bed
2519,House,Entire home/apt,10,4,6,7,Real Bed
2520,House,Entire home/apt,6,2,3,3,Real Bed
2521,Other,Private room,2,1,1,1,Futon
2522,House,Entire home/apt,10,3,4,4,Real Bed
2523,House,Private room,2,1.5,1,1,Real Bed
2524,Apartment,Entire home/apt,2,1,1,1,Real Bed
2525,House,Entire home/apt,4,2,2,2,Real Bed
2526,Apartment,Entire home/apt,3,1,1,1,Real Bed
2527,Apartment,Entire home/apt,5,1,2,3,Real Bed
2528,House,Private room,2,1,1,1,Real Bed
2529,House,Private room,2,1,1,1,Real Bed
2530,House,Private room,2,1,1,1,Pull-out Sofa
2531,House,Entire home/apt,4,3,2,2,Real Bed
2532,Bungalow,Entire home/apt,2,1,0,2,Real Bed
2533,House,Entire home/apt,8,2,4,4,Real Bed
2534,House,Private room,2,1,1,1,Real Bed
2535,House,Entire home/apt,6,2,3,2,Real Bed
2536,House,Private room,3,1,1,3,Real Bed
2537,Apartment,Entire home/apt,2,1,1,1,Real Bed
2538,House,Private room,2,1,1,1,Real Bed
2539,House,Entire home/apt,5,1,3,3,Real Bed
2540,House,Entire home/apt,4,1,2,2,Real Bed
2541,House,Entire home/apt,3,1,1,1,Real Bed
2542,Apartment,Entire home/apt,4,1,2,2,Real Bed
2543,House,Entire home/apt,4,1,1,2,Real Bed
2544,Apartment,Entire home/apt,3,1,0,2,Real Bed
2545,House,Entire home/apt,6,2,2,2,Real Bed
2546,Loft,Entire home/apt,2,1,1,1,Real Bed
2547,Townhouse,Entire home/apt,2,1,1,2,Real Bed
2548,House,Private room,2,1,1,1,Real Bed
2549,House,Entire home/apt,3,2,2,2,Real Bed
2550,House,Entire home/apt,6,1,3,3,Real Bed
2551,House,Private room,2,1,1,1,Real Bed
2552,House,Entire home/apt,2,1,1,1,Real Bed
2553,House,Entire home/apt,6,2,3,4,Real Bed
2554,House,Private room,2,1,1,1,Real Bed
2555,House,Entire home/apt,3,1.5,2,2,Real Bed
